# times, data, noise_only, signal_only
5.498046875000000000e-01 8.154984617627817354e-23 1.172704800450151340e-22 -3.572063386873696044e-23
5.507812500000000000e-01 1.694694746350384857e-23 6.330116371105084992e-23 -4.635421624754700135e-23
5.517578125000000000e-01 -8.378975119168844407e-23 -2.833131634068696073e-23 -5.545843485100148335e-23
5.527343750000000000e-01 -3.463890834844408296e-23 2.803039994991280430e-23 -6.266930829835688726e-23
5.537109375000000000e-01 -1.889755887750065534e-23 4.878636957127556757e-23 -6.768392844877622290e-23
5.546875000000000000e-01 -7.022927748125425079e-23 4.772481208913536497e-26 -7.027700229334338615e-23
5.556640625000000000e-01 -3.431524220970534091e-23 3.599180181254842145e-23 -7.030704402225376236e-23
5.566406250000000000e-01 -5.418936156261432785e-23 1.353769985282672714e-23 -6.772706141544105793e-23
5.576171875000000000e-01 2.300810996409891708e-23 8.559336272289169416e-23 -6.258525275879277708e-23
5.585937500000000000e-01 -1.332362299542809430e-22 -7.820677065423672528e-23 -5.502945930004421771e-23
5.595703125000000000e-01 -3.290223626865040984e-23 1.239762450595139784e-23 -4.529986077460180767e-23
5.605468750000000000e-01 -3.267591011986167847e-23 1.049402675247740321e-24 -3.372531279510941879e-23
5.615234375000000000e-01 -1.118123295915063815e-22 -9.110294293912492578e-23 -2.070938665238146157e-23
5.625000000000000000e-01 -1.641817222193351536e-24 5.079136629038930913e-24 -6.720953851232282449e-24
5.634765625000000000e-01 -1.305001749619956486e-23 -2.077619951408163402e-23 7.726182017882069164e-24
5.644531250000000000e-01 -6.185209880296389842e-25 -2.270723402184660310e-23 2.208871303381696411e-23
5.654296875000000000e-01 6.878973557050313510e-23 3.297188403060615778e-23 3.581785153989697732e-23
5.664062500000000000e-01 1.102966636765439912e-22 6.192066850928251359e-23 4.837599516726148937e-23
5.673828125000000000e-01 7.830273802287382932e-23 1.904115730181730855e-23 5.926158072105652077e-23
5.683593750000000000e-01 4.064295179543136368e-23 -2.738313479282272276e-23 6.802608658825408644e-23
5.693359375000000000e-01 8.907807014054244279e-23 1.478124227579352863e-23 7.429682786474891710e-23
5.703125000000000000e-01 8.125961412456246947e-24 -6.966283893580362654e-23 7.778880034825987349e-23
5.712890625000000000e-01 1.657082435467923860e-22 8.738679252051881398e-23 7.832145102627356022e-23
5.722656250000000000e-01 8.472642693155725433e-23 8.901749787415327683e-24 7.582467714414192811e-23
5.732421875000000000e-01 2.253329839410291628e-23 -4.781520479787015694e-23 7.034850319197307322e-23
5.742187500000000000e-01 -4.190445034808033480e-24 -6.624984991191171222e-23 6.205940487710367874e-23
5.751953125000000000e-01 1.020382017325141770e-22 5.079842177964341385e-23 5.123977995287075729e-23
5.761718750000000000e-01 1.781647055022180311e-23 -2.045909480089673136e-23 3.827556535111853447e-23
5.771484375000000000e-01 -1.873431030469630934e-23 -4.238212203592493434e-23 2.364781173122862499e-23
5.781250000000000000e-01 1.789472301603809256e-22 1.710359712154418354e-22 7.911258944939084334e-24
5.791015625000000000e-01 6.196005373086703917e-23 7.028299486915223429e-23 -8.322941138285192177e-24
5.800781250000000000e-01 1.718312179733976052e-23 4.159785098916641195e-23 -2.441472919182665144e-23
5.810546875000000000e-01 6.436157710137900028e-23 1.040771429106742602e-22 -3.971556580929526583e-23
5.820312500000000000e-01 -4.227537416261535538e-23 1.132327470296393876e-23 -5.359864886557929561e-23
5.830078125000000000e-01 -6.917357309722627202e-23 -3.692079773556346221e-24 -6.548149332366992580e-23
5.839843750000000000e-01 -1.214626539668457169e-22 -4.660743538942094362e-23 -7.485521857742476735e-23
5.849609375000000000e-01 -3.626200871064400503e-23 4.504012503149961776e-23 -8.130213374214362279e-23
5.859375000000000000e-01 2.976615394673025143e-23 1.142849042825520140e-22 -8.451875033582176260e-23
5.869140625000000000e-01 -2.813680218659739961e-24 8.151347766095661605e-23 -8.432715787961635601e-23
5.878906250000000000e-01 -9.971354457817241540e-23 -1.902354486865368104e-23 -8.068999970951873436e-23
5.888671875000000000e-01 -1.554993192063100205e-23 5.816027958032872467e-23 -7.371021150095972672e-23
5.898437500000000000e-01 -9.312606147479550567e-23 -2.949271887859583295e-23 -6.363334259619967273e-23
5.908203125000000000e-01 -1.627317011142754462e-22 -1.118954058013477928e-22 -5.083629531292766522e-23
5.917968750000000000e-01 -1.264099705430494273e-22 -9.059054015241478351e-23 -3.581943039063464374e-23
5.927734375000000000e-01 -8.513423317918717571e-23 -6.595088364317746208e-23 -1.918334953600971069e-23
5.937500000000000000e-01 -6.322897911117745411e-23 -6.161997421937987707e-23 -1.609004891797577404e-24
5.947265625000000000e-01 1.663029835343368215e-23 4.561787330521917451e-25 1.617411962038148967e-23
5.957031250000000000e-01 1.531530359474086835e-22 1.197401984734823361e-22 3.341283747392634738e-23
5.966796875000000000e-01 3.171132735528764047e-23 -1.765522632942715284e-23 4.936655368471479331e-23
5.976562500000000000e-01 1.894621433584933779e-22 1.261261733891886824e-22 6.333596996930470718e-23
5.986328125000000000e-01 5.233272821631255993e-23 -2.236654642290579966e-23 7.469927463921836253e-23
5.996093750000000000e-01 6.952528188716371429e-23 -1.341011026035307296e-23 8.293539214751679312e-23
6.005859375000000000e-01 1.218293805489204500e-22 3.417643476859308859e-23 8.765294578032736141e-23
6.015625000000000000e-01 6.163019072304257709e-23 -2.697613644603138898e-23 8.860632716907396019e-23
6.025390625000000000e-01 4.307115027327126040e-23 -4.264386019818846244e-23 8.571501047145972284e-23
6.035156250000000000e-01 4.639925965825786313e-25 -7.860113236954630182e-23 7.906512496612888045e-23
6.044921875000000000e-01 4.450543481502067975e-23 -2.440733920685615408e-23 6.891277402187683090e-23
6.054687500000000000e-01 9.571013521575969980e-23 4.003840394803162909e-23 5.567173126772807659e-23
6.064453125000000000e-01 1.123601883727775561e-22 7.245631948128174373e-23 3.990386889149581232e-23
6.074218750000000000e-01 -1.759383414128699052e-23 -3.988541845930477634e-23 2.229158431801778582e-23
6.083984375000000000e-01 -2.442737414750445101e-23 -2.804014528668206593e-23 3.612771139177613448e-24
6.093750000000000000e-01 -1.548538826471721525e-23 -1.876522507567136891e-25 -1.529773601396050156e-23
6.103515625000000000e-01 -7.567137334337353733e-23 -4.209209814814800543e-23 -3.357927519522553190e-23
6.113281250000000000e-01 3.369170740081645828e-23 8.408106828566160307e-23 -5.038936088484514479e-23
6.123046875000000000e-01 -8.436706811988012896e-23 -1.942752940878255477e-23 -6.493953871109757419e-23
6.132812500000000000e-01 -7.808462733530260949e-23 -1.545769975616212137e-24 -7.653885735968639147e-23
6.142578125000000000e-01 -1.334251105838551142e-22 -4.880306814718679077e-23 -8.462204243666831170e-23
6.152343750000000000e-01 -5.465982962369837435e-23 3.412312659619338671e-23 -8.878295621989176106e-23
6.162109375000000000e-01 -1.782480201270340004e-22 -8.945497292386601863e-23 -8.879304720316797005e-23
6.171875000000000000e-01 -8.372954057416080608e-23 8.924609858639761279e-25 -8.462200156002478221e-23
6.181640625000000000e-01 5.225461195144835087e-23 1.286916612077359638e-22 -7.643704925628761294e-23
6.191406250000000000e-01 -1.088996035382380715e-22 -4.429696417026715948e-23 -6.460263936797091791e-23
6.201171875000000000e-01 1.833997573056602919e-23 6.800200179299507091e-23 -4.966202606242904173e-23
6.210937500000000000e-01 -1.898993572265916881e-23 1.333107022292222064e-23 -3.232100594558138945e-23
6.220703125000000000e-01 1.531910211880924982e-23 2.872982413563459796e-23 -1.341072201682534813e-23
6.230468750000000000e-01 -3.079795842977025582e-23 -3.694532686939665114e-23 6.147368439626393849e-24
6.240234375000000000e-01 5.043432904230468559e-23 2.504334796120896729e-23 2.539098108109571831e-23
6.250000000000000000e-01 2.611412284681242292e-23 -1.724314226827169779e-23 4.335726511508412071e-23
6.259765625000000000e-01 7.250168204737671401e-24 -5.188627313050834185e-23 5.913644133524601325e-23
6.269531250000000000e-01 1.168644897311770437e-22 4.494914905343666188e-23 7.191534067774038181e-23
6.279296875000000000e-01 2.298980860457690655e-22 1.488708865456538012e-22 8.102719950011524075e-23
6.289062500000000000e-01 1.052325094588100003e-22 1.925083796473652080e-23 8.598167149407348240e-23
6.298828125000000000e-01 7.150042281882755709e-23 -1.499780445912080853e-23 8.649822727794837150e-23
6.308593750000000000e-01 1.357336435656206377e-22 5.321270399962254330e-23 8.252093956599809440e-23
6.318359375000000000e-01 -5.573564865588045596e-23 -1.299689341271447534e-22 7.423328547126429743e-23
6.328125000000000000e-01 1.469371121295047588e-22 8.489066572288299167e-23 6.204644640662175537e-23
6.337890625000000000e-01 -1.190241514410728555e-23 -5.848846807020428465e-23 4.658605292609699910e-23
6.347656250000000000e-01 4.708075970804565728e-23 1.842245450257576691e-23 2.865830520546989038e-23
6.357421875000000000e-01 -1.337852305118168403e-23 -2.259693744387750951e-23 9.218414392695825483e-24
6.367187500000000000e-01 -5.193448358334281856e-23 -4.125006664715620616e-23 -1.068441693618661240e-23
6.376953125000000000e-01 -7.904785497329876301e-24 2.205404155343492839e-23 -2.995882705076480469e-23
6.386718750000000000e-01 -3.897985787070959059e-23 8.556669050955203926e-24 -4.753652692166479158e-23
6.396484375000000000e-01 -1.678410256052604964e-23 4.563944353106478930e-23 -6.242354609159083894e-23
6.406250000000000000e-01 2.524779284863047075e-24 7.628777596195595050e-23 -7.376299667709290343e-23
6.416015625000000000e-01 -5.910434425894353871e-23 2.177860901702600503e-23 -8.088295327596954962e-23
6.425781250000000000e-01 -3.663388541701800044e-23 4.671239930749580705e-23 -8.334628472451380748e-23
6.435546875000000000e-01 1.166095211437716604e-23 9.263352921423047805e-23 -8.097257709985331201e-23
6.445312500000000000e-01 -1.042340625123586999e-22 -3.037482738787298528e-23 -7.385923512448570871e-23
6.455078125000000000e-01 -8.440987385776647759e-23 -2.203131943285725988e-23 -6.237855442490921770e-23
6.464843750000000000e-01 -9.813921656109748777e-23 -5.096762480695837740e-23 -4.717159175413911037e-23
6.474609375000000000e-01 -1.572772589601010438e-22 -1.281682370661398443e-22 -2.910902189396121133e-23
6.484375000000000000e-01 -8.238504526341934217e-23 -7.313606926227716646e-23 -9.248976001142181587e-24
6.494140625000000000e-01 9.033085909093314999e-23 7.910426272100992103e-23 1.122659636992322896e-23
6.503906250000000000e-01 4.191328547544611605e-23 1.084331324688607214e-23 3.106997222856004097e-23
6.513671875000000000e-01 2.223101208469342631e-22 1.732611085715769500e-22 4.904901227535733074e-23
6.523437500000000000e-01 2.562583495878398979e-22 1.922382140579942792e-22 6.402013552984563048e-23
6.533203125000000000e-01 6.581646590555195863e-23 -9.191963693241826937e-24 7.500842959879378557e-23
6.542968750000000000e-01 1.669559095472724708e-22 8.569332266342807519e-23 8.126258688384439556e-23
6.552734375000000000e-01 2.364344154192344271e-23 -5.867116523031274340e-23 8.231460677223618610e-23
6.562500000000000000e-01 2.574526957596181459e-23 -5.226974591086225290e-23 7.801501548682406749e-23
6.572265625000000000e-01 -9.270800074013014312e-24 -7.783204048380371326e-23 6.856124040979069895e-23
6.582031250000000000e-01 9.915853626177511054e-24 -4.456925286279789988e-23 5.448510648897541093e-23
6.591796875000000000e-01 9.881413008186754783e-23 6.218070373860184763e-23 3.663342634326570020e-23
6.601562500000000000e-01 1.190048539640823252e-22 1.028856359532236840e-22 1.611921801085863242e-23
6.611328125000000000e-01 1.484435611240391778e-22 1.541751601165465181e-22 -5.731598992507341772e-24
6.621093750000000000e-01 4.005126161965522675e-24 3.147619613179684515e-23 -2.747106996983132247e-23
6.630859375000000000e-01 -5.821295917886267083e-24 4.179790643847209605e-23 -4.761920235635836313e-23
6.640625000000000000e-01 -1.157096174242204097e-22 -5.094132326841852282e-23 -6.476829415580189865e-23
6.650390625000000000e-01 -3.926421973892171011e-23 3.840414245758889561e-23 -7.766836219651060572e-23
6.660156250000000000e-01 -1.177292730221834892e-22 -3.240210790597001001e-23 -8.532716511621346745e-23
6.669921875000000000e-01 -2.680015281160233983e-22 -1.809146829939355653e-22 -8.708684512208782122e-23
6.679687500000000000e-01 -1.197904405873607676e-22 -3.709966700841635053e-23 -8.269077357894441711e-23
6.689453125000000000e-01 2.921791536501879712e-23 1.015208891378237577e-22 -7.230297377280496054e-23
6.699218750000000000e-01 -8.870038777775964204e-23 -3.218125710722183743e-23 -5.651913067053780461e-23
6.708984375000000000e-01 -7.771381847631390756e-23 -4.137410143896522864e-23 -3.633971703734867304e-23
6.718750000000000000e-01 -5.325931857421233808e-23 -4.013353658527611297e-23 -1.312578198893622952e-23
6.728515625000000000e-01 9.566528873731003735e-23 8.416569906405166593e-23 1.149958967325836701e-23
6.738281250000000000e-01 5.891734157715965210e-23 2.316096734441936472e-23 3.575637423274029326e-23
6.748046875000000000e-01 1.407621753142794903e-22 8.292653676011062723e-23 5.783563855416886309e-23
6.757812500000000000e-01 1.974313637463812134e-22 1.214129955452638132e-22 7.601836820111740023e-23
6.767578125000000000e-01 1.054578833950522576e-22 1.663583069565791323e-23 8.882205269939434730e-23
6.777343750000000000e-01 7.606667606453498159e-23 -1.905709094789404675e-23 9.512376701242902540e-23
6.787109375000000000e-01 4.291952003570673764e-23 -5.134883774988812163e-23 9.426835778559485926e-23
6.796875000000000000e-01 9.150246269252838863e-23 5.380307775452953164e-24 8.612215491707543547e-23
6.806640625000000000e-01 1.698720354115955004e-22 9.875454438773873352e-23 7.111749102385676692e-23
6.816406250000000000e-01 6.815534271863047819e-23 1.790855966118950337e-23 5.024678305744096894e-23
6.826171875000000000e-01 -4.263050952112286084e-23 -6.765055430466093111e-23 2.502004478353807027e-23
6.835937500000000000e-01 7.787459323968028293e-23 8.052756170439101466e-23 -2.652968464710732097e-24
6.845703125000000000e-01 4.104387926889436549e-23 7.163793837064181901e-23 -3.059405910174745352e-23
6.855468750000000000e-01 -9.340474772865695646e-23 -3.688376419413102023e-23 -5.652098353452593623e-23
6.865234375000000000e-01 -7.845664857194855233e-23 -2.403388751033507439e-25 -7.821630969684520158e-23
6.875000000000000000e-01 -5.602540237332554583e-23 3.771328585048896855e-23 -9.373868822381451439e-23
6.884765625000000000e-01 -2.210022817143525864e-22 -1.193989001146817710e-22 -1.016033815996707918e-22
6.894531250000000000e-01 -1.002933925631152722e-22 6.408770586391116910e-25 -1.009342696217543780e-22
6.904296875000000000e-01 -1.388331427691751350e-22 -4.728392804749886439e-23 -9.154921472167626477e-23
6.914062500000000000e-01 -7.726018346931704756e-23 -3.228782767837525142e-24 -7.403140070147952242e-23
6.923828125000000000e-01 -1.218572648948369358e-22 -7.213194371602569199e-23 -4.972532117881124971e-23
6.933593750000000000e-01 1.098871755934515906e-22 1.305492290140907790e-22 -2.066205342063918255e-23
6.943359375000000000e-01 1.086762902308276070e-22 9.805663988966249496e-23 1.061965034116510326e-23
6.953125000000000000e-01 1.338432715139800785e-22 9.257278813033918643e-23 4.127048338364090382e-23
6.962890625000000000e-01 5.644003272098923571e-23 -1.193148521640722881e-23 6.837151793739646011e-23
6.972656250000000000e-01 1.324459606865556956e-22 4.324969130894656980e-23 8.919626937760911399e-23
6.982421875000000000e-01 9.613269953468524843e-23 -5.391099637493342760e-24 1.015237991721785912e-22
6.992187500000000000e-01 9.068690250415527954e-23 -1.320299066913413333e-23 1.038898931732894129e-22
7.001953125000000000e-01 1.120411984949844824e-22 1.627126033804397171e-23 9.576993815694051072e-23
7.011718750000000000e-01 -2.074487482397500097e-23 -9.841025500271165673e-23 7.766538017873665576e-23
7.021484375000000000e-01 1.397973538144893931e-22 8.864256773781598154e-23 5.115478607667342336e-23
7.031250000000000000e-01 2.172338483296902124e-23 2.910005582762297562e-24 1.881337925020672220e-23
7.041015625000000000e-01 -9.935516847244522747e-23 -8.335155148790930367e-23 -1.600361698453592381e-23
7.050781250000000000e-01 -1.047778315129867671e-22 -5.525882203871496926e-23 -4.951900947427179198e-23
7.060546875000000000e-01 -5.638013733154368321e-23 2.151854073270638468e-23 -7.789867806425007377e-23
7.070312500000000000e-01 -4.239781915812283253e-23 5.525868964960893466e-23 -9.765650880773176719e-23
7.080078125000000000e-01 -7.719874549761352588e-23 2.888416899769811694e-23 -1.060829144953116369e-22
7.089843750000000000e-01 -6.539822357745392092e-23 3.629432309485040390e-23 -1.016925466723043248e-22
7.099609375000000000e-01 -5.424371929780871600e-23 3.025590504621982467e-23 -8.449962434402854068e-23
7.109375000000000000e-01 -7.551353336193752284e-23 -1.941003005381206485e-23 -5.610350330812545799e-23
7.119140625000000000e-01 -1.478882564583979422e-22 -1.282931125330686400e-22 -1.959514392532929626e-23
7.128906250000000000e-01 3.649305869120841426e-23 1.586294942852216952e-23 2.063010926268624474e-23
7.138671875000000000e-01 2.955518947370374526e-23 -2.974661560260946797e-23 5.930180507631321322e-23
7.148437500000000000e-01 1.410663436838993244e-22 5.011421320916457801e-23 9.095213047473475223e-23
7.158203125000000000e-01 1.379008147835437923e-22 2.716105245283971632e-23 1.107397623307040643e-22
7.167968750000000000e-01 1.930448431782703508e-22 7.790801759369863434e-23 1.151368255845717164e-22
7.177734375000000000e-01 8.298632426907938579e-23 -1.952087446687869763e-23 1.025071987359580834e-22
7.187500000000000000e-01 1.420469523932325601e-22 6.843462185004198691e-23 7.361233054319057314e-23
7.197265625000000000e-01 -8.671503687897834582e-24 -4.061601694480188774e-23 3.194451325690405316e-23
7.207031250000000000e-01 3.445611839768463132e-24 1.998303146318224938e-23 -1.653741962341378625e-23
7.216796875000000000e-01 -1.037362144108059661e-22 -3.948426623562786830e-23 -6.425194817517809775e-23
7.226562500000000000e-01 -2.068861615815533863e-22 -1.038190226055469029e-22 -1.030671389760064834e-22
7.236328125000000000e-01 -1.178472945418884434e-22 7.534502389550614993e-24 -1.253817969314390643e-22
7.246093750000000000e-01 -1.146137470386804584e-22 1.099105551371864572e-23 -1.256048025523991159e-22
7.255859375000000000e-01 -1.306956568378331500e-22 -2.882924821932140451e-23 -1.018664086185117514e-22
7.265625000000000000e-01 -5.616110436812942237e-23 9.016488240036450124e-25 -5.706275319213306444e-23
7.275390625000000000e-01 4.440355032530370554e-23 4.306937260648379343e-23 1.334177718819912847e-24
7.285156250000000000e-01 9.190394871852106107e-23 2.983411977372686887e-23 6.206982894479419220e-23
7.294921875000000000e-01 1.892975216703203223e-23 -9.252937639211313783e-23 1.114591285591451701e-22
7.304687500000000000e-01 1.769446421595671670e-22 4.080144368406923310e-23 1.361431984754979281e-22
7.314453125000000000e-01 1.292907286183928645e-22 2.246800961477432465e-24 1.270439276569154232e-22
7.324218750000000000e-01 9.889590333361580876e-23 1.616557892337524356e-23 8.273032441024056520e-23
7.333984375000000000e-01 9.155200066471996137e-23 8.003994097930140682e-23 1.151205968541855749e-23
7.343750000000000000e-01 -1.275169162070564865e-22 -5.939274061986067392e-23 -6.812417558719581258e-23
7.353515625000000000e-01 -7.499689930686215691e-23 5.582094778017500361e-23 -1.308178470870371605e-22
7.363281250000000000e-01 -9.647950495753422894e-23 5.527276485470976437e-23 -1.517522698122439933e-22
7.373046875000000000e-01 -1.213533616786478485e-23 1.028414612818145113e-22 -1.149767974496792961e-22
7.382812500000000000e-01 6.718607913995982828e-23 8.995630586710293973e-23 -2.277022672714310851e-23
7.392578125000000000e-01 9.179546658732367004e-23 -1.578929445153637914e-24 9.337439603247730795e-23
7.402343750000000000e-01 1.069388610010260763e-22 -6.617070625513093868e-23 1.731095672561570150e-22
7.412109375000000000e-01 1.394862246851651742e-22 -1.482788746835625946e-23 1.543141121535214395e-22
7.421875000000000000e-01 3.439342687986923277e-23 1.263822859695493940e-23 2.175519828291429336e-23
7.431640625000000000e-01 -1.306812718274949996e-22 1.402885253946327650e-23 -1.447101243669582820e-22
7.441406250000000000e-01 -7.550223523270967117e-23 1.067201104992143419e-22 -1.822223457319240131e-22
7.451171875000000000e-01 5.340973409935969925e-23 6.463668583994977236e-23 -1.122695174059007017e-23
7.460937500000000000e-01 1.678935658835249001e-22 -2.766352863523469710e-24 1.706599187470483635e-22
7.470703125000000000e-01 5.967210967183998893e-23 -3.377284484350797115e-23 9.344495451534796008e-23
7.480468750000000000e-01 -4.124067958359077564e-23 6.417571663418569898e-23 -1.054163962177764746e-22
7.490234375000000000e-01 -9.377162848696470079e-23 -1.125478936523105513e-23 -8.251683912173365154e-23
7.500000000000000000e-01 1.223535989783531262e-22 5.795077364777488223e-23 6.440282533057824394e-23
7.509765625000000000e-01 1.002770614650545750e-22 5.068818497244019637e-23 4.958887649261437861e-23
7.519531250000000000e-01 -1.020125397104511505e-22 -5.903472891893539808e-23 -4.297781079151575244e-23
7.529296875000000000e-01 1.350208451145039657e-23 4.041590706941640533e-23 -2.691382255796600876e-23
7.539062500000000000e-01 7.840985746700438290e-23 5.140735284513648721e-23 2.700250462186790156e-23
7.548828125000000000e-01 1.014935683917547143e-22 9.101901996171869691e-23 1.047454843003601445e-23
7.558593750000000000e-01 -5.459714624908911096e-23 -3.441900636555525526e-23 -2.017813988353384983e-23
7.568359375000000000e-01 3.181770026337487617e-24 9.594250189640652646e-24 -6.412480163303165029e-24
7.578125000000000000e-01 1.616484555549457056e-22 1.514451900354131997e-22 1.020326551953251621e-23
7.587890625000000000e-01 -7.052527339133059598e-23 -7.022451273559206751e-23 -3.007606557385326447e-25
7.597656250000000000e-01 1.331301804943266326e-23 2.222857170519412495e-23 -8.915553655761461690e-24
7.607421875000000000e-01 -6.776521505410700880e-23 -6.641134085302694116e-23 -1.353874201080063604e-24
7.617187500000000000e-01 -7.681145220906018746e-23 -7.998527298684522958e-23 3.173820777785039909e-24
7.626953125000000000e-01 1.035355607953564297e-22 1.051756858158339757e-22 -1.640125020477546679e-24
7.636718750000000000e-01 1.120186351615063892e-22 1.155066480577553673e-22 -3.488012896248975073e-24
7.646484375000000000e-01 1.798665480220283517e-23 1.800449629851639989e-23 -1.784149631356589365e-26
7.656250000000000000e-01 1.356536599427229998e-22 1.344789692944818441e-22 1.174690648241167085e-24
7.666015625000000000e-01 -8.994097433813663236e-23 -8.936181797199614118e-23 -5.791563661404854831e-25
7.675781250000000000e-01 -3.332008489521649857e-23 -3.262711796701428282e-23 -6.929669282022158420e-25
7.685546875000000000e-01 3.947679069559634199e-23 3.870325686648241446e-23 7.735338291139284499e-25
7.695312500000000000e-01 -1.569505931407511194e-23 -1.684231554028717376e-23 1.147256226212060718e-24
7.705078125000000000e-01 -8.903233497259275619e-24 -9.544756836732804146e-24 6.415233394735292615e-25
7.714843750000000000e-01 -1.328335624274292636e-23 -1.407194019970406287e-23 7.885839569611366957e-25
7.724609375000000000e-01 5.389166501939287922e-23 5.255848610428328973e-23 1.333178915109590768e-24
7.734375000000000000e-01 -1.028106756645252029e-22 -1.042546070877195039e-22 1.443931423194295466e-24
7.744140625000000000e-01 -7.429368918498067583e-23 -7.557967920916771326e-23 1.285990024187039266e-24
7.753906250000000000e-01 -2.080396671965536073e-23 -2.211131864895597081e-23 1.307351929300610079e-24
7.763671875000000000e-01 -3.132177783956632664e-23 -3.270371774065612449e-23 1.381939901089798585e-24
7.773437500000000000e-01 1.879261804924635798e-23 1.748243865367459802e-23 1.310179395571758487e-24
7.783203125000000000e-01 7.404343992597510094e-23 7.289014507248414335e-23 1.153294853490953553e-24
7.792968750000000000e-01 1.389936266007056419e-23 1.288990622929328510e-23 1.009456430777278533e-24
7.802734375000000000e-01 -3.736723668059355291e-23 -3.820727964766743919e-23 8.400429670738888528e-25
7.812500000000000000e-01 7.906781250549442295e-23 7.842627609649668945e-23 6.415364089977325852e-25
7.822265625000000000e-01 7.335565584116027636e-23 7.292513925574275073e-23 4.305165854175290223e-25
7.832031250000000000e-01 2.273721707937596225e-23 2.253028738132012035e-23 2.069296980558414407e-25
7.841796875000000000e-01 -5.119114331937715846e-23 -5.115354227158583757e-23 -3.760104779131865196e-26
7.851562500000000000e-01 -3.850516753260744101e-23 -3.824684005229055534e-23 -2.583274803168867310e-25
7.861328125000000000e-01 6.373361362305523584e-23 6.418216248951144855e-23 -4.485488664562112400e-25
7.871093750000000000e-01 -2.865639088292884214e-23 -2.802669095115332629e-23 -6.296999317755147423e-25
7.880859375000000000e-01 4.706686013713281324e-23 4.787710607893835290e-23 -8.102459418055418638e-25
7.890625000000000000e-01 2.242331615375905102e-23 2.336963021610732440e-23 -9.463140623482730118e-25
7.900390625000000000e-01 -3.376324111412709704e-23 -3.273241383595923127e-23 -1.030827278167864120e-24
7.910156250000000000e-01 -4.603389380499917111e-23 -4.494920616511907391e-23 -1.084687639880099404e-24
7.919921875000000000e-01 4.743173404569186441e-23 4.855635817182663563e-23 -1.124624126134770852e-24
7.929687500000000000e-01 -3.119587386357007362e-23 -3.007453258666785622e-23 -1.121341276902219971e-24
7.939453125000000000e-01 -5.062231880789404027e-23 -4.955463248013616111e-23 -1.067686327757879706e-24
7.949218750000000000e-01 -2.695456998149157026e-23 -2.597526797977479861e-23 -9.793020017167690796e-25
7.958984375000000000e-01 6.905205647786046371e-24 7.785146222047937096e-24 -8.799405742618910925e-25
7.968750000000000000e-01 1.268679842795235105e-22 1.276235181571402418e-22 -7.555338776167209922e-25
7.978515625000000000e-01 2.699608773980385583e-23 2.759616172377864924e-23 -6.000739839747941486e-25
7.988281250000000000e-01 -1.295585870207151256e-22 -1.291363322960496888e-22 -4.222547246654367705e-25
7.998046875000000000e-01 6.882920654196503467e-23 6.907673173725210554e-23 -2.475251952870743660e-25
8.007812500000000000e-01 -1.553071997940431214e-22 -1.552342874832181865e-22 -7.291231082493888528e-26
8.017578125000000000e-01 -2.603911900204595896e-23 -2.614470872331855457e-23 1.055897212725957913e-25
8.027343750000000000e-01 -9.199559828655602762e-23 -9.228174365285963950e-23 2.861453663036118834e-25
8.037109375000000000e-01 -7.970648870604702673e-23 -8.015297599099301387e-23 4.464872849459898022e-25
8.046875000000000000e-01 -3.137652534836040536e-23 -3.196047120090639302e-23 5.839458525459904123e-25
8.056640625000000000e-01 -3.001289996924463614e-23 -3.071418280828759630e-23 7.012828390429603462e-25
8.066406250000000000e-01 -4.847787506950695829e-23 -4.928132941839632151e-23 8.034543488893626623e-25
8.076171875000000000e-01 -5.874204040029465286e-23 -5.961702651190056439e-23 8.749861116059141008e-25
8.085937500000000000e-01 -2.027590829626686964e-22 -2.036713170801290661e-22 9.122341174603686003e-25
8.095703125000000000e-01 -4.029611261981422793e-23 -4.121353437774153415e-23 9.174217579273052998e-25
8.105468750000000000e-01 -6.361107968089635894e-23 -6.451218598959336776e-23 9.011063086970055206e-25
8.115234375000000000e-01 -4.482799496086652107e-23 -4.568392368254016289e-23 8.559287216736403503e-25
8.125000000000000000e-01 1.362171586877003764e-23 1.284127227203529390e-23 7.804435967347433696e-25
8.134765625000000000e-01 1.007457225765933256e-22 1.000688117934266339e-22 6.769107831666964736e-25
8.144531250000000000e-01 1.220820530628267397e-22 1.215225494559938790e-22 5.595036068328596053e-25
8.154296875000000000e-01 4.411560971191751434e-23 4.368776865775659812e-23 4.278410541609146615e-25
8.164062500000000000e-01 -1.012091859002033148e-22 -1.014923782843059963e-22 2.831923841026811125e-25
8.173828125000000000e-01 -5.474215555842509739e-23 -5.486901305656167744e-23 1.268574981365858816e-25
8.183593750000000000e-01 7.078939352710653451e-23 7.081612766420058394e-23 -2.673413709404959160e-26
8.193359375000000000e-01 -9.446266429762986627e-23 -9.428852909624795218e-23 -1.741352013819121127e-25
8.203125000000000000e-01 1.197770920691379255e-23 1.229032532158216710e-23 -3.126161146683740404e-25
8.212890625000000000e-01 -1.340808164325160092e-22 -1.336374719145212948e-22 -4.433445179947070217e-25
8.222656250000000000e-01 -3.918907607395692228e-23 -3.863406716680938308e-23 -5.550089071475389239e-25
8.232421875000000000e-01 7.955710290567917320e-23 8.020120672113910221e-23 -6.441038154599307554e-25
8.242187500000000000e-01 -2.117512768164884115e-22 -2.110427761687151722e-22 -7.085006477732474780e-25
